jname,x,y,hex_color
"South Asia Economic Journal",0.14013076208056133,0.4145381709614951,#ffff0c
"Prooftexts-a Journal of Jewish Literary History",0.13856005133276048,0.21000555003976507,#EE9A00
"Industrial and Labor Relations Review",0.3032194717146081,0.3584212297809677,#ffff0c
"Social Work With Groups",0.4144398733021654,0.18678021013470994,#ffff0c
"New England Economic Review",0.13156315486384082,0.44243359178103375,#ffff0c
"Neuroscience",0.4940222498240157,0.3467596255874078,#CDC673
"Annales De Paleontologie",0.4308705472797315,0.9673093855382576,#FF6600
"Coal Preparation",0.43584886479240975,0.814022934570801,#2dffff
"Exercise Immunology Review",0.5819863855786743,0.04958206656413757,#8B6508
"Proceedings of the Institution of Mechanical Engineers, Part M: Journal of Engineering for the Maritime Environment",0.30372425570027706,0.7507879968313614,#2dffff
"Journal of Asia-pacific Business",0.2995002392549323,0.4349546023229071,#ffff0c
"Nature Reviews Cardiology",0.7969589825789096,0.3273939058448063,#FF0000
"Comparative Literature Studies",0.1408141846962866,0.20751063002075848,#EE9A00
"Journal of Business Venturing",0.3005970845589722,0.4553444112632044,#ffff0c
"Pure and Applied Geophysics",0.37904510520925344,0.8632221369507951,#FF6600
"Journal of Global History",0.16235809885463456,0.2631980939118402,#EE9A00
"Solid State Ionics",0.4586638221509666,0.6779236622508612,#2dffff
"Progress in Neuro-psychopharmacology & Biological Psychiatry",0.5156251539150215,0.23784759389210985,#CDC673
"International Journal of Contemporary Hospitality Management",0.36163383765507,0.4570512155572639,#ffff0c
"Regional Studies",0.33304833339317275,0.5133770296534425,#ffff0c
"Fibers and Polymers",0.4548042826798441,0.7517244743969711,#2dffff
"Solar Energy Materials and Solar Cells",0.4414535901239005,0.6628192545571703,#2dffff
"Naturwissenschaften",0.5835679550530211,0.6196286801208353,#20c157
"Journal of Hydrology and Hydromechanics",0.4811746392943451,0.8434345477299727,#FF6600
"Acta Crystallographica Section C-crystal Structure Communications",0.529862993481569,0.6667137529020376,#0001fa
"Pediatric Surgery International",0.8187139757576724,0.2035654456103896,#FF0000
"Polymer Degradation and Stability",0.4506316780241681,0.7264890072960001,#0001fa
"Physical Geography",0.4942615881513867,0.8850011453365728,#FF6600
"Netherlands Journal of Zoology",0.5862870370451911,0.973972653514508,#FF6600
"The Alkaloids: Chemistry and Biology",0.6313709538616156,0.616540106656053,#CDC673
"Annals of The American Academy of Political and Social Science",0.3220399952725252,0.29822952259863555,#ffff0c
"Journal of Minimal Access Surgery",0.8366383847440286,0.2260051294851199,#FF0000
"Phenomenology and The Cognitive Sciences",0.3981595898720395,0.3390443353350103,#CDC673
"Zygote",0.7388756489456032,0.4203864461323065,#FF0000
"Archives of Biological Sciences",0.7247117439726665,0.7567514067022563,#20c157
"Journal of Spinal Disorders",0.700699104577699,0.13049857524082276,#8B6508
"Mathematical Methods in The Applied Sciences",0.16900685225607368,0.7920099334790255,#663788
"Proceedings of The National Academy of Sciences India Section A-physical Sciences",0.5403922788566841,0.6898133693438013,#0001fa
"Journal of Applied Statistics",0.4454274725938856,0.4372625974604585,#ffff0c
"Magnetohydrodynamics",0.37976225621595583,0.6772177492659057,#2dffff
"Levant",0.2277070537775164,0.4248676615847415,#FF6600
"Canadian Journal of Human Sexuality",0.41021442872191743,0.21259089412976398,#FF0000
"Bernoulli",0.0849482136411784,0.6793829238429971,#663788
"American Malacological Bulletin",0.5758958071176921,0.9625483576967075,#20c157
"Rocky Mountain Journal of Mathematics",0.11699858131562807,0.7303864203291439,#663788
"Scientia Horticulturae",0.6871114214039781,0.7605295170950936,#20c157
"COPD: Journal of Chronic Obstructive Pulmonary Disease",0.987596147201956,0.4511428721819698,#FF0000
"Geosphere",0.4114949095916264,0.9295344108620368,#FF6600
"Engineering With Computers",0.21868553597440987,0.7636814771041971,#fb01ff
"Diabetes Nutrition & Metabolism",0.7851105421304515,0.3884205793999847,#FF0000
"Irish Veterinary Journal",0.8385944547741543,0.7986072070684933,#8B0000
"Science & Public Policy",0.3002738909831135,0.4839760048728894,#ffff0c
"International Journal of Services Technology and Management",0.25871107083220074,0.4973970221759337,#ffff0c
"Terra Nova",0.4226149808165538,0.908721263595598,#FF6600
"International Journal of Environment and Sustainable Development",0.3959731474512483,0.5139065430521857,#ffff0c
"Journal of Robotic Surgery",0.8317071453685131,0.2390310761553865,#FF0000
"Clinical Nursing Research",0.6002058635880292,0.2456059963720479,#8B6508
"Atomization and Sprays",0.28413986729455065,0.7864831827322523,#2dffff
"Iet Synthetic Biology",0.7519674926913886,0.670276471653449,#8B0000
"Tribology Letters",0.35814433726990025,0.7174910749669646,#2dffff
"Avian Pathology",0.8373194668867451,0.7622191581509199,#8B0000
"Perspectives on Psychological Science",0.4173840959861584,0.3000283357524369,#ffff0c
"Journal of Ecology and Field Biology",0.6017189868629468,0.8524003551765978,#20c157
"Journal of Applied Toxicology",0.5922189080899143,0.5186655947553882,#8B6508
"Biomedical Microdevices",0.5185855406057659,0.5841817680534597,#2dffff
"Journal of Wuhan University of Technology-materials Science Edition",0.4166820925540997,0.7054055333338671,#2dffff
"Science China-mathematics",0.1508961129697617,0.7810325611411103,#663788
"International Journal of Qualitative Studies in Education",0.3721834931065284,0.04481620207967117,#ffff0c
"Evidence-based Eye Care",0.5205044170539309,0.42493002322302376,#8B6508
"Folia Parasitologica",0.8563147911559286,0.732545346496227,#20c157
"Tissue Engineering Part C-methods",0.5265686331510409,0.5543293352170401,#8B6508
"Global Nest Journal",0.5197864919804096,0.7985949712450324,#2dffff
"Veterinary Research",0.8387296592292227,0.755140081897832,#8B0000
"Cellular and Molecular Bioengineering",0.5203977413084303,0.5606012726528105,#8B0000
"Communications in Nonlinear Science and Numerical Simulation",0.18946215295728225,0.8022907852394502,#663788
"Annals of Science",0.06460109183084277,0.2638837208849873,#EE9A00
"Revista Espanola De Cardiologia",0.7971055575879743,0.3171060749296407,#FF0000
"Idealistic Studies",0.07759374997059422,0.3068977741225652,#EE9A00
"Political Geography",0.3598674014651521,0.5420681057735839,#ffff0c
"Astrophysical Letters & Communications",0.27568940184521984,0.865141668966646,#663788
"Marine Mammal Science",0.5683141490047465,0.927432694312178,#20c157
"Parallel Processing Letters",0.1393730217264532,0.6540225545751442,#fb01ff
"Australian Journal of Forensic Sciences",0.4922125502396726,0.4700968044498676,#CDC673
"History of Economic Ideas",0.1676392188484028,0.4108684418880602,#ffff0c
"Forestry Studies in China",0.612324534392542,0.8206961125637224,#20c157
"Experimental and Molecular Medicine",0.7775060663518193,0.5309188488273371,#FF0000
"Contemporary Hypnosis",0.4775721942380449,0.16860006067544456,#8B6508
"American Journal of Nursing",0.5818713596768816,0.2460668311444656,#8B6508
"Ciencia Y Tecnologia Alimentaria",0.6666798934149933,0.6972536465685121,#0001fa
"Biomedical Materials",0.5267385907846253,0.5583455723726588,#8B6508
"Geomagnetism and Aeronomy",0.296560574886081,0.8728694508852911,#663788
"Journal of Consciousness Studies",0.06582829933529383,0.3166183662997916,#CDC673
"Journal of Medical Internet Research",0.5599824910929756,0.3348023507432842,#8B6508
"Serbian Astronomical Journal",0.2802760414662685,0.8787564821290162,#663788
"Current Medicinal Chemistry",0.6576406678102039,0.5683865099874742,#0001fa
"Neural Processing Letters",0.20634786799621124,0.5888809120787039,#fb01ff
"Oxford Review of Economic Policy",0.1672285821996037,0.4501887936988257,#ffff0c
"Ksme International Journal",0.30387010244468343,0.7352788038397287,#2dffff
"Intensive Care Medicine",0.6595733273867378,0.119897107303721,#FF0000
"Moscow Mathematical Journal",0.11695714623112664,0.7902613176734834,#663788
"Tetrahedron Organic Chemistry Series",0.5502664737797008,0.6748136590894842,#0001fa
"IEEE Micro",0.15505970314386372,0.6446266159384566,#fb01ff
"Journal of Immunotoxicology",0.8613997149728512,0.5510953225549344,#FF0000
"Journal of Occupational Rehabilitation",0.565256752101945,0.10707391043388208,#8B6508
"British Journal of Sociology",0.3296927761989325,0.28895028384339755,#ffff0c
"Methods in Microbiology",0.7677878194957514,0.7099393347557534,#8B0000
"Revista Brasileira De Entomologia",0.6323121186019408,0.9498859294375918,#20c157
"Protein Science",0.7067542197314238,0.6128262768896517,#6B8E23
"Multidiscipline Modeling in Materials and Structures",0.3336794360075016,0.7631781423551071,#2dffff
"Journal of Business-to-business Marketing",0.3360700793951768,0.4397740526314069,#ffff0c
"English Studies in Canada",0.14568095021189487,0.20495923934742954,#EE9A00
"The Journal of Marketing Theory and Practice",0.34486889305883023,0.4374790672331423,#ffff0c
"Enfermedades Infecciosas Y Microbiologia Clinica",0.8282638160115563,0.6736992470186293,#8B0000
"Journal of Scholarly Publishing",0.013840349250608038,0.4927249320232606,#fb01ff
"Experimental and Clinical Immunogenetics",0.8672176148190901,0.5720751858769798,#8B0000
"Mathematische Nachrichten",0.12051747543630872,0.7307034233890326,#663788
"Medicina Del Lavoro",0.5617741156047626,0.4981347313233264,#8B6508
"Cell Division",0.7638003168729905,0.5508251480579999,#8B0000
"FEBS Letters",0.7215707724093173,0.5828253849234151,#6B8E23
"Liver",0.9094968034828452,0.23229737373888856,#FF0000
"Biophysical Chemistry",0.7043366775818979,0.5875268839244889,#8B0000
"Smart Structures and Systems",0.36270169198560304,0.8200019606578859,#2dffff
"Epidemiologic Perspectives & Innovations",0.6261701837118058,0.3751239520554227,#8B6508
"Political Research Quarterly",0.20561640797287672,0.3673484140282266,#ffff0c
"Frontiers of Energy and Power Engineering in China",0.2865690885439603,0.7852194471593735,#2dffff
"Progress in Biophysics & Molecular Biology",0.7038011572426665,0.5751363941172968,#CDC673
"Language and Linguistics",0.219343646621258,0.07411481460333733,#EE9A00
"Current Drug Targets - Cardiovascular & Hematological Disorders",0.8188172098585398,0.35662550173663754,#FF0000
"American Journal of Drug and Alcohol Abuse",0.4637225633068837,0.25714985469251656,#8B6508
"Applied Intelligence",0.18095618202743446,0.5624955684000352,#fb01ff
"Scripta Materialia",0.3887053947546055,0.7553011160681612,#2dffff
"Annual Review of Immunology",0.8790197253934516,0.5642724345584902,#8B0000
"Journal of Investigative Surgery",0.857550996946949,0.2571356069867794,#8B6508
"Eau Update Series",0.9463038935177428,0.3103480598417171,#FF0000
"Policy, Politics, & Nursing Practice",0.6025449751602289,0.2640335411088846,#8B6508
"Revista Chapingo Serie Ciencias Forestales Y Del Ambiente",0.6199014475186417,0.8090420854641936,#20c157
"Transition Metal Chemistry",0.523757696463709,0.6662778814233089,#0001fa
"Food and Bioproducts Processing",0.6503980557804044,0.6893506799594279,#6B8E23
"Acta Crystallographica Section B-structural Science",0.5298677922741549,0.6697562068616099,#0001fa
"Aaps Pharmsci",0.5631094499626836,0.5760660761852415,#0001fa
"Ultrasound Quarterly",0.7809829683541523,0.2039312642857425,#FF0000
"Wool Technology and Sheep Breeding",0.8122652605931389,0.8033144244194085,#2dffff
"Environmental Forensics",0.524804052351196,0.8152687440054249,#20c157
"International Zoo Yearbook",0.5686090099947684,0.9094821185687956,#8B0000
"Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology",0.3582699081507817,0.7174182138143546,#2dffff
"American Journal of Enology and Viticulture",0.6694897772992213,0.7200871724989933,#20c157
"Human Dimensions of Wildlife",0.3860790690398557,0.4835976000817448,#20c157
"Computer Music Journal",0.1528279452661329,0.12830646763215234,#ffff0c
"Ultramicroscopy",0.7411598434638774,0.5349174063602606,#8B0000
"Journal of Leadership & Organizational Studies",0.30048774204612705,0.3997791954781209,#ffff0c
"Cornea",0.5208797147921049,0.4428344127091761,#FF0000
"Journal of Cellular Physiology",0.7799794438474392,0.5570886432901607,#FF0000
"Journal of Trace and Microprobe Techniques",0.5901951335985548,0.6751506808327825,#0001fa
"Synthesis Lectures on Image, Video, and Multimedia Processing",0.19319083903996329,0.6289617363455671,#fb01ff
"Photonics and Nanostructures: Fundamentals and Applications",0.3743452503046257,0.6431772150066892,#fb01ff
"Catalysis Today",0.4944790767670793,0.6932575104013218,#0001fa
"Biology of the Cell",0.7666387296492501,0.5619473261603809,#8B0000
"Eurasip Journal on Audio, Speech, and Music Processing",0.20492636175784806,0.6410383722672177,#fb01ff
"Journal of Experimental Education",0.3900485299089986,0.07094901573487483,#ffff0c
"Peace Review",0.2283785685164109,0.311773445912003,#ffff0c
"American Music",0.16216215361547498,0.14960597187293342,#EE9A00
"Neurotoxicology and Teratology",0.5929386225486094,0.5014552793854846,#CDC673
"International Journal of Coal Preparation and Utilization",0.4351616378063629,0.8141887819987097,#2dffff
"Progress in Nuclear Magnetic Resonance Spectroscopy",0.5608917254341536,0.6189744429101678,#0001fa
"Journal of Synchrotron Radiation",0.4911212052563436,0.6089010300806522,#663788
"Social Policy Journal of New Zealand",0.3706650945819708,0.18295967061375398,#8B6508
"Journal of Raman Spectroscopy",0.4860951293423199,0.6569328986176294,#0001fa
"Care Management Journals",0.5304872552953123,0.15177274952410316,#8B6508
"Polar Record",0.4881363424699449,0.933927366657554,#FF6600
"International Journal of Agriculture and Biology",0.6618676644215294,0.7650994342306062,#2dffff
"Seminars in Arthroplasty",0.7210313158733332,0.1116727375161645,#8B6508
"Reproduction Nutrition Development",0.7966322250609403,0.8074281568735693,#8B0000
"Journal of Agricultural Economics",0.4455345566336989,0.5032416770505008,#ffff0c
"Development Growth & Differentiation",0.7830780865592226,0.5721986739501836,#FF0000
"Cin-computers Informatics Nursing",0.5896624969070716,0.2769999873183825,#8B6508
"International Review of Education",0.3520434217627117,0.02306664848007521,#ffff0c
"Revista Chilena De Infectologia",0.8298343724836558,0.6719131876421756,#FF0000
"Tijdschrift Voor Gerontologie En Geriatrie",0.5416349737321159,0.15406657840024324,#CDC673
"Modern Drama",0.16265402134477308,0.1828908906301644,#EE9A00
"Journal of Plant Physiology",0.6867423835689129,0.8235907723063419,#20c157
"Applied Mathematics and Optimization",0.16294454408279027,0.7523676755497053,#fb01ff
"Management Learning",0.297362342477728,0.4070763507997363,#ffff0c
"Service Industries Journal",0.34641163887635457,0.4483938120050321,#ffff0c
"Plainsong & Medieval Music",0.14653352716140833,0.14773116074465198,#EE9A00
"Review of Economic Dynamics",0.13636466142862155,0.4436306278522424,#ffff0c
"Geospatial Health",0.5535594335583625,0.4624338914752757,#FF6600
"Acta Mechanica",0.3317189627472923,0.7860232543731348,#2dffff
"Journal of Light & Visual Environment",0.33373535113600306,0.6182582816497024,#663788
"Transactions of the American Mathematical Society",0.1155674877869769,0.7083488611840759,#663788
"Physiotherapy Theory and Practice",0.5623569295784224,0.09632549295468497,#CDC673
"Language Culture and Curriculum",0.2574018937458485,0.0888971667997706,#ffff0c
"Composites Part B-engineering",0.4324549681448648,0.7515719294397071,#2dffff
"International Review of Applied Economics",0.1514051429185235,0.4105139826832411,#ffff0c
"Advances in Anatomic Pathology",0.8683042928043014,0.4359277093051102,#FF0000
"Clinical Implant Dentistry and Related Research",0.5874407847049418,0.4496022220317189,#8B6508
